1	1.071	-3.998
-1	-0.92	3.906
-1	-0.515	-1.509
-1	1.989	4.174
-1	-3.456	3.656
1	3.388	-4.839
-1	-1.03	-2.262
1	0.841	-1.898
-1	-3.621	1.848
-1	-3.982	-1.234
-1	-4.162	-0.958
-1	-4.75	-2.058
1	-0.716	-4.041
1	3.488	-0.539
1	0.135	-2.404
1	3.924	-3.794
-1	-1.402	4.356
-1	-4.887	-0.565
-1	-2.153	-1.546
1	4.962	-4.256
-1	-2.89	-0.298
1	2.257	-2.568
-1	2.44	4.451
-1	-3.114	0.171
1	1.299	-2.096
-1	0.289	-1.511
-1	1.946	0.539
-1	-2.216	2.582
1	-2.15	-3.728
-1	-2.957	2.986
-1	-1.132	2.319
1	4.192	-1.182
-1	1.676	0.657
-1	3.253	0.875
-1	0.463	3.215
-1	1.619	-1.075
1	4.269	-1.123
-1	-2.291	1.709
1	4.68	-0.405
1	3.232	-2.669
1	2.5	-1.478
-1	0.82	-0.554
-1	0.413	-0.044
-1	-2.971	3.264
1	1.228	-4.576
-1	1.25	1.448
1	2.744	-3.206
1	1.618	-4.228
-1	-1.196	-0.128
-1	1.647	4.267
-1	4.439	4.619
-1	-1.807	3.709
1	4.848	-2.746
-1	-3.23	4.528
-1	1.85	1.355
-1	-3.141	-0.65
-1	1.229	-0.969
1	0.148	-3.358
-1	3.988	2.177
1	4.906	-3.432
1	-1.046	-2.492
1	-0.631	-3.302
1	-0.697	-4.013
-1	-2.53	3.107
-1	-2.789	0.469
-1	-1.274	3.003
-1	-3.56	-1.729
1	-1.936	-3.712
1	0.526	-3.814
-1	-4.184	-2.624
-1	2.541	4.027
1	-1.922	-4.878
-1	-1.941	3.226
-1	-3.235	3.399
-1	0.404	3.023
-1	4.967	4.358
1	-4.468	-4.312
1	2.408	-3.813
-1	-3.324	1.23
1	4.294	-4.761
-1	3.051	4.372
-1	3.242	4.492
1	-2.356	-3.694
-1	-4.22	-0.478
-1	-2.507	2.949
-1	1.898	1.386
-1	-1.672	4.976
-1	1.509	1.387
-1	3.202	-0.374
-1	-3.862	4.958
-1	-2.351	2.458
1	0.668	-1.819
-1	3.146	4.428
-1	-4.28	1.174
1	0.658	-4.986
1	1.414	-4.938
-1	0.739	-0.344
1	4.554	-0.265
1	-2.685	-4.666
1	4.257	-3.84
1	-0.365	-2.493
-1	2.546	2.964
-1	-2.517	-0.945
-1	-4.297	2.037
1	0.033	-3.158
-1	-1.652	2.683
-1	4.3	0.368
-1	2.216	2.446
-1	-3.851	2.937
-1	-1.379	-1.841
-1	-0.697	1.387
1	-1.779	-4.958
-1	-3.957	-2.225
-1	-0.223	4.71
1	4.462	-4.614
-1	-4.13	-0.903
-1	-2.107	3.417
-1	-2.939	-3.272
-1	3.824	4.117
1	3.766	-1.142
-1	-4.041	3.466
1	2.893	-4.741
-1	-4.814	0.109
1	-0.943	-3.665
-1	-1.954	-0.97
-1	-0.505	-1.298
-1	-4.583	2.716
-1	-4.904	2.813
-1	-4.508	-0.126
-1	2.523	1.306
-1	0.26	3.394
-1	-4.597	-0.494
-1	-1.837	3.817
-1	1.234	3.339
1	2.934	-3.648
-1	3.549	3.893
-1	4.818	1.442
1	0.504	-4.995
-1	2.904	0.913
-1	2.692	2.302
1	4.944	-2.813
1	-3.996	-4.639
1	1.256	-3.899
-1	-0.474	1.748
-1	-2.673	-2.95
-1	-1.946	-1.061
-1	1.796	4.809
-1	3.445	1.311
-1	3.626	-0.32
-1	-3.998	-2.088
-1	1.032	4.552
1	3.157	-2.797
-1	-2.654	-1.339
1	3.56	-4.75
-1	0.927	1.252
-1	2.553	0.871
-1	3.44	3.557
1	-2.416	-3.952
-1	1.01	2.111
-1	-0.852	3.337
-1	0.513	-1.446
-1	-2.723	3.661
-1	-1.637	2.074
-1	-3.676	3.342
-1	-3.246	-2.674
-1	-3.746	-0.861
-1	-3.122	0.764
-1	1.342	-0.775
-1	0.777	-0.098
-1	-4.173	-3.296
-1	-3.846	3.38
-1	2.575	0.946
1	-1.71	-4.84
-1	1.994	4.3
1	-1.377	-3.858
-1	-1.01	0.488
1	-0.304	-2.381
-1	-0.851	-0.588
1	4.693	-3.175
1	-2.246	-3.552
1	-0.849	-4.64
1	0.587	-2.618
1	1.124	-3.071
1	-2.041	-3.098
-1	-1.817	-1.214
-1	-1.394	-0.663
-1	-2.833	2.534
1	1.636	-3.191
-1	-0.954	-1.37
-1	-3.891	2.669
-1	-3.875	-3.549
-1	-1.843	-2.827
-1	-0.93	-1.342
-1	1.585	-1.236
-1	0.483	4.339
-1	-3.436	0.986
-1	1.052	-1.497
1	3.368	-2.824
1	0.432	-3.673
-1	-4.57	-0.033
-1	-3.534	-0.963
1	4.304	-1.367
-1	-3.429	-2.708
-1	-3.206	0.617
-1	-2.725	4.255
1	4.638	-1.6
-1	-4.293	4.147
-1	0.573	-0.223
1	4.157	-2.841
1	-0.107	-4.008
-1	2.85	1.457
-1	1.978	-1.098
-1	4.96	0.347
1	-2.569	-3.256
-1	-1.974	-2.139
-1	1.711	-0.508
1	1.898	-2.632
-1	-0.523	-0.179
-1	-0.34	1.271
1	1.79	-1.713
-1	-3.121	-2.22
1	1.687	-2.414
-1	3.279	3.613
-1	2.363	2.436
-1	2.124	3.609
-1	3.428	-0.026
1	0.066	-3.241
-1	0.229	0.027
-1	-1.542	2.66
-1	1.771	1.484
-1	1.873	4.835
1	2.329	-4.876
-1	-2.797	3.158
-1	-0.055	-1.785
-1	-4.218	3.088
1	1.503	-2.339
-1	-4.132	4.542
-1	0.247	0.5
-1	3.155	3.962
1	-2.064	-3.369
-1	2.571	2.717
-1	-2.042	-2.362
-1	4.476	3.187
-1	-0.983	-2.066
-1	-2.801	2.14
-1	0.77	4.072
-1	-1.673	4.451
1	4.196	-3.118
1	2.61	-4.506
-1	0.098	3.392
-1	3.582	2.953
-1	-3.947	0.802
-1	-1.153	-2.348
-1	2.654	3.355
1	-3.386	-4.409
-1	4.986	0.538
-1	-0.34	-2.056
1	-0.472	-4.512
-1	2.483	3.545
-1	-1.578	1.034
-1	-2.963	0.544
-1	0.107	0.365
1	-0.004	-4.345
1	2.247	-2.394
-1	-3.851	3.697
-1	2.35	1.083
-1	-1.998	3.403
-1	3.238	1.85
-1	-3.945	0.892
-1	0.205	4.021
-1	-2.165	0.191
-1	-4.089	2.495
-1	-0.512	0.439
-1	2.983	3.323
-1	-4.664	2.757
-1	-0.642	3.726
-1	-1.698	4.465
-1	-0.909	-0.35
-1	-4.88	2.69
-1	-1.392	2.622
1	1.388	-4.042
-1	-4.943	4.39
-1	4.361	3.295
-1	1.24	1.768
-1	-4.46	2.797
-1	-2.859	-1.625
1	4.341	-1.947
1	2.223	-1.171
1	-0.156	-3.442
1	-2.848	-3.467
-1	4.316	1.51
-1	-4.741	3.97
-1	-2.673	-0.65
-1	4.972	3.8
-1	-2.96	-1.42
-1	-2.226	-0.22
-1	-0.462	-2.169
-1	-0.829	-1.101
-1	2.479	1.763
-1	2.019	3.019
-1	-0.439	0.512
1	2.746	-4.746
-1	-0.083	-0.031
-1	-0.917	4.762
1	1.528	-2.413
-1	-3.705	-2.804
1	0.45	-3.446
-1	-3.834	-0.871
1	-2.744	-3.862
-1	-2.071	-0.704
1	-0.282	-2.945
-1	0.429	0.608
-1	-0.113	4.6
-1	4.507	3.718
-1	-2.285	-2.122
1	1.737	-1.372
1	3.39	-4.165
-1	-1.118	-1.692
-1	0.805	-0.683
-1	4.422	3.685
-1	-1.743	2.069
-1	-4.119	3.707
-1	3.623	3.399
1	-2.164	-4.121
1	0.889	-2.882
1	-3.473	-4.393
-1	-0.827	1.956
-1	1.215	0.412
-1	-2.092	-2.926
1	-0.87	-3.024
-1	-3.696	2.219
-1	-3.044	1.046
-1	3.055	0.839
1	0.706	-4.788
-1	1.508	0.128
-1	3.897	4.765
-1	-2.803	1.13
-1	3.472	2.172
-1	-0.471	2.661
1	-0.597	-4.582
1	1.131	-2.717
-1	2.377	1.656
-1	0.591	4.944
-1	-2.931	-0.148
1	3.37	-2.449
-1	1.828	1.026
-1	1.123	3.784
1	-2.928	-4.47
-1	-4.025	2.779
-1	2.094	2.484
-1	4.259	0.991
-1	2.249	2.809
1	3.473	-2.926
-1	-0.019	-1.998
-1	4.735	0.737
-1	4.772	0.866
1	3.02	-1.499
1	3.874	-1.389
1	-1.555	-4.057
-1	-0.185	3.167
1	4.847	-3.357
1	-0.807	-2.678
1	1.78	-2.383
1	4.204	-0.893
-1	-4.604	1.298
-1	-3.409	1.008
-1	-2.711	0.193
1	-1.183	-4.238
-1	2.267	0.15
-1	-4.884	-1.646
-1	-4.113	1.24
-1	0.572	0.259
1	4.741	-0.554
-1	0.223	4.538
1	-3.258	-4.962
1	2.705	-3.411
-1	-3.318	3.25
-1	-4.737	-0.186
-1	-4.133	4.467
-1	3.921	2.616
-1	0.765	1.865
-1	-1.376	-0.594
-1	-2.942	2.441
-1	-3.48	4.325
-1	-2.409	2.988
-1	-2.321	4.831
-1	-0.772	3.251
-1	0.09	-1.031
1	-2.303	-4.687
1	4.859	-4.209
-1	-4.648	-1.084
-1	3.732	3.386
-1	-2.834	3.995
-1	-1.8	4.385
-1	-0.186	3.473
1	2.001	-4.421
-1	0.338	1.977
-1	-3.663	2.396
-1	-0.582	-2.143
-1	-1.927	-1.638
-1	-4.155	-2.896
1	-1.807	-3.575
-1	1.707	-0.365
-1	-3.254	4.405
1	-0.051	-3.395
1	1.548	-3.347
-1	-3.127	0.281
-1	-4.961	-0.961
-1	-0.724	4.591
-1	4.777	4.091
1	3.064	-1.87
-1	1.022	4.755
-1	-4.892	2.36
-1	2.151	-0.474
-1	1.569	1.577
-1	-0.76	2.415
-1	3.681	2.433
-1	0.192	0.389
-1	-2.931	1.939
-1	-3.854	-1.63
-1	-0.104	2.694
-1	0.023	1.77
1	-2.025	-3.586
1	2.161	-1.396
-1	-3.995	1.938
-1	-2.305	0.421
-1	-4.931	0.069
1	0.176	-4.823
-1	-2.571	3.68
-1	-3.945	3.999
-1	0.257	0.296
-1	-2.234	-1.062
-1	4.081	2.958
-1	0.679	2.502
-1	-3.751	1.825
-1	2.224	1.146
-1	-4.128	-2.753
-1	-2.084	-1.153
1	-1.339	-4.923
1	2.451	-3.982
-1	2.016	1.498
1	1.44	-1.563
-1	-3.432	-3.384
1	4.966	-4.651
-1	-4.704	-3.979
1	4.348	-3.095
-1	-2.331	3.466
-1	-2.804	-3.249
-1	-2.223	2.875
-1	0.605	-0.974
-1	-3.947	-2.17
-1	-4.828	-3.075
-1	-3.571	-1.912
1	0.772	-3.557
-1	4.518	4.576
-1	-2.539	-2.114
-1	-2.574	3.901
-1	1.323	-1.006
-1	1.87	1.289
-1	-4.304	-1.482
-1	-1.338	1.396
-1	0.424	1.332
-1	-0.137	2.62
-1	-0.565	2.64
-1	-3.153	1.392
1	3.018	-2.1
1	4.222	-0.457
-1	-0.175	2.004
-1	-1.017	1.95
1	3.447	-1.499
1	-2.122	-4.092
-1	1.387	0.304
-1	1.162	4.062
1	0.651	-1.968
-1	0.351	1.347
-1	-2.098	0.366
-1	-2.257	3.326
1	3.05	-1.042
-1	-2.702	3.837
1	2.95	-4.502
-1	0.229	0.969
1	-1.602	-4.196
-1	-4.488	-0.424
1	2.808	-4.153
-1	2.878	1.255
-1	-0.651	2.108
1	2.163	-4.264
-1	3.764	4.677
-1	1.151	-0.585
-1	-2.291	2.854
-1	2.114	0.612
-1	-1.78	1.21
-1	-4.71	-3.73
-1	-4.832	3.941
-1	-4.893	-0.529
1	4.439	-3.311
-1	-4.56	4.189
-1	-2.507	2.304
-1	-4.883	1.653
1	3.151	-0.653
-1	-2.092	3.852
-1	-3.545	1.423
-1	0.941	1.572
1	1.101	-2.908
-1	2.339	0.162
1	4.946	-0.546
-1	2.126	4.519
1	2.016	-1.231
-1	-4.211	2.184
-1	-2.29	2.249
-1	-3.345	3.501
-1	0.29	3.447
-1	-0.958	2.783
1	-2.897	-4.488
-1	-4.212	1.607
-1	-3.789	-1.304
-1	-3.189	4.019
-1	1.471	2.752
-1	0.591	3.924
1	1.196	-2.07
-1	-0.913	1.143
-1	-1.264	2.565
1	0.662	-4.248
-1	-3.666	-2.197
1	-0.711	-4.604
1	1.404	-2.704
1	3.897	-3.306
-1	2.096	4.292
-1	0.829	4.199
-1	1.156	1.617
-1	-2.842	2.367
1	1.665	-4.678
1	1.386	-1.863
1	3.074	-3.023
-1	-2.939	-0.729
1	-0.092	-2.5
-1	1.766	-0.004
-1	-4.934	3.78
1	0.749	-3.6
1	2.935	-4.962
-1	-3.203	-0.66
-1	-2.666	2.046
-1	-2.614	4.43
-1	-2.31	3.216
-1	-0.018	3.846
-1	-3.815	-1.508
-1	1.214	2.851
-1	-1.186	3.952
-1	2.34	3.241
-1	-4.07	0.753
1	3.864	-2.81
-1	3.254	0.63
-1	2.186	-0.328
-1	-4.238	4.287
-1	1.072	3.697
1	4.325	-0.779
1	4.389	-3.34
1	2.62	-3.224
1	2.442	-4.69
1	4.992	-2.576
-1	0.509	2.529
-1	-2.731	3.075
-1	0.38	1.083
1	2.027	-2.28
-1	-0.676	-0.691
1	3.474	-1.812
1	1.499	-1.92
1	0.17	-4.962
-1	2.752	0.932
1	4.325	-4.824
-1	-4.018	3.651
1	-0.602	-4.629
-1	1.663	3.37
1	-2.853	-4.543
-1	0.032	3.491
1	4.234	-4.459
1	1.021	-3.497
-1	3.616	2.753
1	-1.062	-3.004
-1	1.826	3.263
1	1.305	-3.348
-1	2.803	4.157
-1	-0.268	4.326
-1	4.195	3.836
-1	0.258	3.52
1	4.012	-2.408
-1	-1.477	4.762
-1	-2.036	1.538
1	3.132	-3.537
-1	-1.652	-1.835
1	1.307	-2.418
-1	-4.942	-2.672
-1	-4.563	0.027
-1	1.433	-0.625
1	2.023	-1.741
1	3.99	-1.672
-1	-0.089	-1.854
-1	-2.515	0.995
-1	-2.528	3.032
-1	-0.169	-0.918
1	-2.095	-4.804
-1	1.675	1.428
-1	4.958	4.639
1	4.319	-0.557
1	2.454	-2.333
-1	-1.04	-1.239
1	-3.399	-4.63
-1	-2.559	-2.962
-1	0.397	3.875
1	1.413	-2.58
1	3.486	-3.244
-1	-2.899	-1.602
1	-0.098	-4.062
-1	0.745	2.374
-1	0.323	1.929
-1	-3.544	3.228
-1	2.125	3.131
-1	-3.992	-1.565
-1	-0.878	1.679
1	-0.77	-3.423
-1	4.346	3.19
1	-3.31	-4.053
-1	-0.087	-0.868
1	4.337	-4.69
-1	-1.993	0.751
1	4.083	-3.507
-1	2.507	2.536
-1	-3.757	-2.591
-1	-0.174	1.989
1	1.135	-4.851
-1	-1.082	2.591
-1	3.377	2.395
-1	0.723	0.738
-1	-4.17	1.197
1	-2.583	-3.587
-1	2.774	3.116
-1	0.955	4.465
1	0.415	-4.132
1	4.949	-0.247
-1	-3.821	-2.044
-1	1.856	1.614
1	-4.199	-4.285
-1	-0.85	3.397
-1	4.476	3.976
-1	-3.262	0.611
1	4.126	-2.992
-1	-1.798	-1.145
-1	4.403	0.277
-1	4.593	1.585
-1	-3.525	-2.989
-1	2.998	0.601
1	-4.873	-4.694
-1	-3.582	0.542
-1	-3.826	-3.633
1	1.647	-2.647
-1	-0.677	-1.497
1	3.967	-3.523
-1	-0.782	4.469
-1	1.226	-1.306
-1	3.446	2.964
1	4.305	-1.076
-1	4.972	3.86
-1	2.779	0.727
-1	-0.863	-1.275
1	3.664	-3.036
1	0.736	-1.985
1	2.566	-2.785
-1	-1.679	3.984
-1	-0.891	-0.505
1	-4.648	-4.243
1	-1.799	-3.973
-1	-0.74	3.52
-1	3.856	-0.169
-1	2.99	0.082
1	3.525	-2.212
-1	-1.954	-0.817
-1	1.712	4.37
-1	-1.957	-0.509
-1	-3.551	-1.468
-1	3.216	1.466
1	0.497	-4.696
1	4.481	-1.937
-1	3.871	4.154
1	3.399	-2.019
-1	-4.999	3.751
-1	-4.91	-1.798
1	1.131	-4.298
-1	3.075	-0.013
-1	0.533	1.065
1	-4.93	-4.589
-1	0.205	4.468
-1	-4.054	-3.083
-1	0.191	-1.011
-1	-2.24	-2.008
-1	-1.127	2.329
-1	4.458	4.37
-1	2.633	0.291
1	3.785	-2.143
-1	-4.203	-1.463
1	-2.81	-4.201
-1	-2.712	-2.72
-1	-4.647	-0.229
-1	4.334	3.428
1	4.759	-3.78
-1	-4.155	1.181
-1	2.983	1.05
-1	-2.999	3.929
-1	-0.681	2.192
-1	4.27	2.08
1	1.537	-1.857
1	-0.591	-2.653
-1	3.866	3.394
1	2.639	-0.997
-1	2.603	-0.212
-1	2.54	4.793
-1	0.587	1.181
-1	3.425	0.941
-1	-4.048	-0.888
-1	-4.279	2.063
1	0.332	-3.433
-1	-1.756	-1.685
-1	-1.031	0.246
-1	-2.756	3.289
1	3.79	-3.486
-1	-3.279	0.327
-1	-3.991	1.13
-1	2.675	4.875
-1	-4.124	-3.334
-1	-4.769	3.48
-1	1.454	2.771
1	-0.375	-2.958
-1	-4.696	4.403
1	-0.665	-3.743
-1	-1.485	0.056
-1	-0.328	3.847
-1	-2.025	2.917
-1	3.514	1.945
1	-1.837	-4.242
-1	-3.414	-3.047
1	3.624	-1.693
-1	2.281	4.633
1	0.789	-3.692
1	0.861	-1.983
-1	-2.026	1.092
-1	2.849	4.428
-1	-4.785	-2.525
-1	2.822	1.872
1	3.23	-2.843
1	-0.519	-3.255
-1	-1.434	4.153
-1	-4.408	1.541
-1	2.07	0.458
-1	4.838	1.585
1	1.216	-3.576
1	3.539	-3.808
-1	-3.917	-2.828
-1	2.177	1.872
1	4.832	-1.962
1	1.242	-2.194
-1	0.482	-0.909
1	3.586	-2.95
-1	-2.082	1.409
1	3.922	-3.852
-1	-0.082	4.755
-1	4.245	3.484
-1	3.908	1.189
-1	-3.622	0.979
1	-3.353	-3.784
-1	-2.436	-0.785
-1	3.993	2.455
1	0.407	-4.924
1	0.979	-2.415
-1	-1.699	0.811
-1	-3.025	0.895
-1	-0.031	-1.19
1	4.986	-1.444
-1	-2.788	4.257
-1	1.317	2.486
1	1.757	-3.765
-1	2.241	1.003
-1	1.072	1.149
-1	-2.808	2.45
1	3.48	-1.16
-1	0.018	2.397
1	3.055	-0.989
-1	-3.796	4.815
-1	-4.56	2.184
1	-2.6	-4.907
1	4.347	-4.273
-1	0.988	-0.683
-1	-0.463	0.974
1	2.873	-1.899
-1	-3.417	-0.81
-1	-4.413	3.341
-1	-3.223	2.828
-1	-4.304	-0.799
-1	-4.67	-2.112
-1	3.003	3.81
-1	-1.92	-1.978
1	-2.441	-3.864
-1	-1.615	-1.236
1	2.303	-4.823
-1	2.3	1.055
-1	-4.73	1.647
-1	1.782	1.258
-1	-4.036	2.672
-1	3.585	3.837
1	-4.227	-4.832
1	4.379	-3.639
-1	-0.139	2.509
-1	4.189	0.557
-1	-3.29	4.519
-1	3.446	1.066
-1	-0.318	2.878
-1	4.088	2.241
-1	0.366	3.825
1	2.357	-2.331
1	4.003	-0.343
-1	3.724	0.625
-1	-3.695	0.507
-1	-3.116	-2.731
1	4.531	-4.531
1	2.459	-4.696
1	1.989	-1.81
-1	-3.335	-3.149
-1	2.051	2.207
-1	2.408	3.762
-1	-1.922	-2.794
-1	-0.172	2.76
1	-4.915	-4.732
-1	-3.646	0.451
-1	0.445	3.711
1	3.121	-4.2
-1	-1.631	1.845
1	1.426	-3.974
1	3.704	-0.338
-1	-1.705	3.235
-1	0.131	2.106
1	3.54	-2.88
-1	1.649	1.557
-1	-4.677	-1.3
-1	-4.884	2.732
1	3.814	-1.805
-1	1.29	-1.358
-1	2.307	1.375
-1	-4.738	0.013
1	3.179	-2.94
-1	-4.923	1.3
-1	-2.14	-1.554
-1	4.497	0.638
-1	-4.176	-0.446
1	-4.7	-4.529
-1	-2.211	0.431
-1	2.578	2.681
1	-1.096	-4.421
-1	-4.409	-0.773
1	-0.721	-4.293
1	3.311	-1.906
-1	-4.746	-0.398
-1	-1.912	-1.086
-1	2.329	4.703
-1	0.279	0.508
-1	-3.237	0.356
1	3.16	-4.025
-1	0.154	-0.99
-1	1.614	0.978
-1	3.564	1.914
1	1.45	-3.647
1	3.698	-4.62
-1	0.387	3.954
-1	-4.041	0.978
-1	4.533	0.238
-1	-1.963	2.845
-1	-0.316	4.644
-1	3.799	2.773
-1	-1.442	1.128
-1	-1.172	3.837
-1	2.989	0.591
-1	-4.454	1.149
-1	-2.082	0.7
-1	-4.841	4.532
-1	-3.321	3.723
-1	-2.201	3.129
1	1.429	-3.503
1	3.509	-3.184
-1	1.803	0.82
-1	-0.854	1.336
-1	-3.942	2.183
-1	-4.467	-2.905
-1	1.827	4.332
-1	1.22	1.737
1	-3.187	-4.952
-1	-3.073	4.802
-1	-3.009	-2.527
-1	-2.697	-0.091
1	-0.475	-2.537
-1	-0.558	1.204
1	2.538	-1.407
1	-4.315	-4.681
-1	-3.558	0.546
-1	3.487	3.245
-1	-3.634	-2.367
-1	-0.419	3.777
-1	1.169	0.115
-1	-4.128	4.348
-1	-4.201	2.092
-1	-2.562	-2.388
-1	2.14	-0.635
-1	-2.586	4.131
1	-1.81	-3.93
-1	-4.608	2.715
1	-1.467	-3.814
-1	-4.728	2.423
1	-0.221	-4.043
-1	-0.905	1.221
1	1.504	-2.418
-1	-4.182	-0.778
-1	-3.432	-3.248
-1	-2.001	-0.911
-1	-1.781	-1.129
1	4.789	-0.982
1	2.315	-2.773
-1	-2.017	-0.545
1	-2.056	-3.251
-1	4.938	1.134
-1	-2.181	1.683
-1	-4.798	-2.296
1	2.869	-4.526
-1	-4.872	-2.351
1	2.783	-0.777
1	0.222	-4.361
-1	-1.843	-2.607
-1	-0.138	-0.275
-1	-0.855	-0.787
-1	0.166	2.364
-1	-0.563	-0.044
1	2.734	-3.248
1	2.183	-4.283
-1	-2.44	1.48
-1	-2.533	3.85
-1	3.966	0.286
-1	0.533	4.168
1	2.991	-1.597
-1	0.994	-0.529
-1	-2.596	-1.222
-1	0.046	-1.022
-1	-0.583	-0.445
-1	1.371	4.279
-1	0.633	1.868
1	-1.507	-4.201
-1	-4.416	-0.718
-1	0.755	3.319
-1	1.034	4.291
-1	0.388	3.594
-1	0.771	-0.793
1	-1.203	-3.911
-1	4.494	4.33
-1	-4.742	-1.163
1	4.085	-2.396
1	-0.34	-3.511
-1	1.382	1.058
1	-3.18	-4.2
-1	-4.387	3.191
-1	1.431	1.246
-1	-3.588	1.276
1	2.046	-3.004
-1	-4.442	4.153
1	1.667	-2.055
1	3.444	-2.944
1	2.891	-4.433
1	1.263	-3.312
1	3.009	-2.891
-1	-3.981	-0.381
-1	-2.702	1.456
-1	2.223	1.958
-1	-0.702	-1.394
-1	-1.984	1.118
-1	-4.242	4.982
-1	-4.339	-1.459
1	1.228	-2.927
-1	4.818	4.626
-1	-0.93	1.728
1	3.78	-4.263
1	4.673	-1.424
-1	4.145	2.565
-1	-4.504	0.409
-1	4.253	3.505
-1	-1.13	1.624
-1	-1.876	1.169
1	4.433	-4.653
-1	-1.873	-1.269
-1	-4.695	-2.504
1	4.849	-3.937
1	-2.522	-4.49
-1	-4.043	0.058
1	3.936	-4.225
-1	-0.315	4.358
1	2.503	-1.535
1	1.447	-1.471
-1	2.041	0.593
-1	-3.906	2.537
-1	2.354	1.699
1	-2.606	-3.776
-1	4.676	0.518
-1	-1.255	4.109
-1	-2.782	-1.775
1	4.192	-2.477
-1	0.721	4.041
1	4.939	-0.449
1	0.903	-4.104
1	4.609	-3.809
1	3.023	-0.706
-1	-4.451	-3.122
-1	-0.889	1.997
1	-3.241	-3.847
-1	-2.41	-2.147
-1	0.042	1.296
-1	0.905	-1.211
1	-1.128	-3.067
-1	4.307	2.618
-1	2.394	2.877
-1	-4.157	1.586
1	1.753	-2.084
-1	-3.021	1.692
-1	2.467	2.882
-1	-1.06	-1.572
-1	4.074	3.315
-1	2.723	0.975
1	1.545	-3.166
-1	-2.028	3.305
1	4.339	-3.086
1	2.51	-4.266
1	3.21	-1.585
-1	-0.477	3.435
1	-3.3	-4.818
-1	1.053	4.094
-1	3.06	1.896
-1	-2.968	-0.187
1	4.812	-0.989
1	2.857	-1.369
-1	-3.106	3.149
-1	2.059	2.32
1	-2.184	-3.866
-1	-1.705	4.361
1	4.321	-2.38
-1	2.666	0.012
-1	-4.114	0.177
-1	0.746	0.449
-1	-0.056	1.621
-1	-1.116	1.645
-1	-1.844	4.937
1	-2.909	-3.784
-1	-1.815	-0.876
-1	-2.619	4.349
-1	-0.513	1.59
-1	-2.02	1.381
-1	-3.909	1.391
-1	-4.947	-1.093
-1	2.526	4.701
-1	-1.732	1.847
-1	3.673	2.287
-1	3.211	4.559
1	-2.536	-4.69
-1	0.008	-1.24
-1	1.931	0.244
1	1.757	-4.913
-1	-3.467	3.849
-1	2.655	-0.282
-1	4.325	1.388
-1	-0.933	-1.188
-1	-2.022	-1.601
-1	1.546	-0.931
1	4.791	-2.049
-1	-0.672	-1.331
-1	4.004	2.597
-1	1.868	2.677
-1	-0.116	0.079
-1	-1.411	-1.3
-1	0.389	-0.051
-1	2.46	3.673
-1	-4.806	-0.782
1	0.112	-3.273
-1	4.419	4.12
-1	1.446	0.096
-1	0.508	1.865
-1	0.26	-0.161
1	1.617	-3.194
-1	0.26	1.408
-1	-3.89	4.589
1	1.429	-4.886
-1	-1.462	-1.703
-1	2.792	-0.226
1	-0.272	-3.619
1	3.474	-4.882
1	1.33	-2.714
1	0.143	-2.124
1	-2.144	-4.745
-1	-0.396	3.627
-1	0.727	2.402
-1	-4.925	-3.764
-1	-4.381	0.336
-1	-2.573	2.236
-1	-1.506	2.687
-1	-1.356	-0.396
1	2.276	-4.927
-1	-0.281	2.166
-1	4.722	3.863
-1	-3.06	-0.549
-1	1.596	1.766
-1	-4.079	4.278
-1	0.405	1.064
-1	-2.845	3.261
-1	-2.329	-1.889
-1	-1.759	3.399
-1	-4.487	-1.684
1	0.987	-3.868
-1	0.004	3.414
-1	-0.279	3.499
-1	1.101	3.365
-1	4.455	4.73
1	-0.209	-4.474
1	1.896	-4.135
-1	4.389	3.837
1	0.316	-2.663
1	0.603	-2.411
1	-3.384	-3.992
1	0.005	-4.877
-1	0.622	2.677
-1	4.586	0.215
-1	-2.572	1.451
-1	-0.117	3.415
-1	2.583	4.888
-1	1.829	3.656
-1	-0.261	4.282
-1	2.022	-0.806
-1	4.012	3.165
-1	-0.279	0.909
1	0.382	-4.538
-1	-0.254	2.051
-1	-2.2	1.701
1	4.64	-4.232
-1	-0.938	-0.354
-1	2.243	1.036
-1	3.675	1.829
1	2.603	-3.897
-1	-1.72	-2.514
-1	4.518	2.215
1	3.726	-2.301
-1	0.872	-1.535
-1	-3.019	4.246
1	2.66	-4.006
1	-1.237	-2.619
-1	-1.745	4.145
-1	-2.157	-0.647
1	1.196	-3.005
-1	-3.946	-2.811
1	-2.237	-3.532
-1	1.835	1.358
-1	-1.144	0.51
1	-1.813	-3.541
-1	-2.035	1.467
1	-1.054	-2.517
-1	-1.317	-2.328
-1	-3.466	0.907
-1	1.138	-1.485
1	0.153	-4.85
-1	-0.491	3.916
-1	3.883	2.764
-1	3.061	3.078
1	3.469	-4.39
-1	-4.926	4.524
-1	-2.201	4.189
-1	2.344	4.634
1	0.548	-3.799
-1	-3.504	3.735
-1	-2.34	-0.539
-1	-3.445	-2.042
1	-1.704	-3.41
-1	0.631	-0.17
-1	2.497	3.121
1	-0.303	-2.35
-1	-0.377	0.559
1	2.918	-1.494
1	4.675	-2.669
-1	-3.416	3.145
-1	-2.059	3.01
-1	2.669	0.74
1	2.2	-3.635
-1	-3.274	4.1
-1	-2.434	4.574
-1	2.835	0.227
-1	-4.613	0.742
-1	-0.463	-1.317
1	2.332	-4.832
-1	-0.135	-0.171
